GO ID	DB Object Symbol
GO:0120162	PTH2R
GO:0002181	RPL34
GO:0002181	RPL34
GO:0006412	RPL34
GO:0010951	SPINT3
GO:2000272	SPINT3
GO:0002052	CX3CR1
GO:0002250	CX3CR1
GO:0002282	CX3CR1
GO:0002931	CX3CR1
GO:0006935	CX3CR1
GO:0006955	CX3CR1
GO:0006968	CX3CR1
GO:0007155	CX3CR1
GO:0007155	CX3CR1
GO:0007186	CX3CR1
GO:0007200	CX3CR1
GO:0007267	CX3CR1
GO:0007420	CX3CR1
GO:0007613	CX3CR1
GO:0009611	CX3CR1
GO:0021626	CX3CR1
GO:0030336	CX3CR1
GO:0030595	CX3CR1
GO:0032680	CX3CR1
GO:0032691	CX3CR1
GO:0035176	CX3CR1
GO:0035425	CX3CR1
GO:0045087	CX3CR1
GO:0045428	CX3CR1
GO:0045766	CX3CR1
GO:0048167	CX3CR1
GO:0048874	CX3CR1
GO:0050767	CX3CR1
GO:0050769	CX3CR1
GO:0050804	CX3CR1
GO:0050901	CX3CR1
GO:0051092	CX3CR1
GO:0051897	CX3CR1
GO:0060074	CX3CR1
GO:0061760	CX3CR1
GO:0061760	CX3CR1
GO:0070098	CX3CR1
GO:0071222	CX3CR1
GO:0071560	CX3CR1
GO:0090026	CX3CR1
GO:0098883	CX3CR1
GO:0098883	CX3CR1
GO:0110091	CX3CR1
GO:0150090	CX3CR1
GO:1900272	CX3CR1
GO:1903721	CX3CR1
GO:1904139	CX3CR1
GO:1904141	CX3CR1
GO:1904150	CX3CR1
GO:2001234	CX3CR1
GO:0006098	RPIA
GO:0019693	RPIA
GO:0032527	LMAN1
GO:0034498	LMAN1
GO:0006457	LMAN1
GO:0007030	LMAN1
GO:0007596	LMAN1
GO:0010638	LMAN1
GO:0051238	LMAN1
GO:1903215	LMAN1
GO:0032729	SLC11A1
GO:0001818	SLC11A1
GO:0001819	SLC11A1
GO:0002309	SLC11A1
GO:0002606	SLC11A1
GO:0002827	SLC11A1
GO:0006826	SLC11A1
GO:0006828	SLC11A1
GO:0006876	SLC11A1
GO:0006879	SLC11A1
GO:0006909	SLC11A1
GO:0006954	SLC11A1
GO:0007035	SLC11A1
GO:0009617	SLC11A1
GO:0010628	SLC11A1
GO:0015707	SLC11A1
GO:0019730	SLC11A1
GO:0030001	SLC11A1
GO:0032147	SLC11A1
GO:0032496	SLC11A1
GO:0032729	SLC11A1
GO:0034341	SLC11A1
GO:0034755	SLC11A1
GO:0042060	SLC11A1
GO:0042116	SLC11A1
GO:0042742	SLC11A1
GO:0042832	SLC11A1
GO:0045342	SLC11A1
GO:0045454	SLC11A1
GO:0045730	SLC11A1
GO:0045944	SLC11A1
GO:0048002	SLC11A1
GO:0048255	SLC11A1
GO:0050766	SLC11A1
GO:0050829	SLC11A1
GO:0051649	SLC11A1
GO:0055072	SLC11A1
GO:0060586	SLC11A1
GO:0070574	SLC11A1
GO:0071421	SLC11A1
GO:1902600	SLC11A1
GO:1903826	SLC11A1
GO:0006783	SLC11A2
GO:0006824	SLC11A2
GO:0006825	SLC11A2
GO:0006826	SLC11A2
GO:0006826	SLC11A2
GO:0006828	SLC11A2
GO:0006879	SLC11A2
GO:0007611	SLC11A2
GO:0010039	SLC11A2
GO:0010039	SLC11A2
GO:0015692	SLC11A2
GO:0033212	SLC11A2
GO:0034755	SLC11A2
GO:0035434	SLC11A2
GO:0035444	SLC11A2
GO:0048813	SLC11A2
GO:0048821	SLC11A2
GO:0060586	SLC11A2
GO:0070574	SLC11A2
GO:0070574	SLC11A2
GO:0071421	SLC11A2
GO:1902600	SLC11A2
GO:0007187	MTNR1B
GO:0007268	MTNR1B
GO:0010754	MTNR1B
GO:0042593	MTNR1B
GO:0043010	MTNR1B
GO:0043524	MTNR1B
GO:0045906	MTNR1B
GO:0046010	MTNR1B
GO:0046676	MTNR1B
GO:0050796	MTNR1B
GO:0051481	MTNR1B
GO:0051970	MTNR1B
GO:0051971	MTNR1B
GO:0098908	MTNR1B
GO:1902260	MTNR1B
GO:0006335	NASP
GO:0001824	NASP
GO:0006260	NASP
GO:0006334	NASP
GO:0006335	NASP
GO:0007049	NASP
GO:0008584	NASP
GO:0015031	NASP
GO:0033574	NASP
GO:0006629	FMO5
GO:0006805	FMO5
GO:0006805	FMO5
GO:0070995	FMO5
GO:0090181	FMO5
GO:0001649	FASN
GO:0002068	FASN
GO:0006631	FASN
GO:0006633	FASN
GO:0006954	FASN
GO:0008611	FASN
GO:0030223	FASN
GO:0030224	FASN
GO:0030879	FASN
GO:0044788	FASN
GO:0071353	FASN
GO:0090557	FASN
GO:0007420	POU3F4
GO:0007605	POU3F4
GO:0090103	POU3F4
GO:2001054	POU3F4
GO:0051726	CDK8
GO:0007179	FNTA
GO:0018343	FNTA
GO:0018343	FNTA
GO:0018344	FNTA
GO:0045213	FNTA
GO:0071340	FNTA
GO:0090044	FNTA
GO:0090045	FNTA
GO:0006629	FNTB
GO:0018343	FNTB
GO:0018343	FNTB
GO:0006412	DHPS
GO:0008216	DHPS
GO:0008284	DHPS
GO:0008612	DHPS
GO:0042102	DHPS
GO:0042593	DHPS
GO:0046203	DHPS
GO:0006457	CCT3
GO:0007339	CCT3
GO:0032212	CCT3
GO:0046931	CCT3
GO:0050821	CCT3
GO:0061077	CCT3
GO:1901998	CCT3
GO:1904851	CCT3
GO:1904871	CCT3
GO:1904874	CCT3
GO:0032543	MRPL19
GO:0001934	ARRB1
GO:0002031	ARRB1
GO:0002031	ARRB1
GO:0002092	ARRB1
GO:0006357	ARRB1
GO:0006511	ARRB1
GO:0007165	ARRB1
GO:0015031	ARRB1
GO:0016567	ARRB1
GO:0031397	ARRB1
GO:0032088	ARRB1
GO:0032715	ARRB1
GO:0032717	ARRB1
GO:0035025	ARRB1
GO:0035066	ARRB1
GO:0043086	ARRB1
GO:0043149	ARRB1
GO:0043161	ARRB1
GO:0045746	ARRB1
GO:0045944	ARRB1
GO:0070374	ARRB1
GO:0090240	ARRB1
GO:0006414	TUFM
GO:0045471	TUFM
GO:0006897	AMPH
GO:0007268	AMPH
GO:0006081	ALDH7A1
GO:0007605	ALDH7A1
GO:0019285	ALDH7A1
GO:0042426	ALDH7A1
GO:0000082	CDC34
GO:0000209	CDC34
GO:0006270	CDC34
GO:0016567	CDC34
GO:0016567	CDC34
GO:0035458	CDC34
GO:0036211	CDC34
GO:0043161	CDC34
GO:0043161	CDC34
GO:0043525	CDC34
GO:0043951	CDC34
GO:0070848	CDC34
GO:0070936	CDC34
GO:0090261	CDC34
GO:0006796	INPP1
GO:0007165	INPP1
GO:0046854	INPP1
GO:0006879	CYB561
GO:0022900	CYB561
GO:0022900	CYB561
GO:0140576	CYB561
GO:0140576	CYB561
GO:0006536	GLUD2
GO:0006537	GLUD2
GO:0006538	GLUD2
GO:0000132	CENPA
GO:0000281	CENPA
GO:0034080	CENPA
GO:0051382	CENPA
GO:0061644	CENPA
GO:0071459	CENPA
GO:0000278	CENPF
GO:0001822	CENPF
GO:0007059	CENPF
GO:0007059	CENPF
GO:0007094	CENPF
GO:0007517	CENPF
GO:0009410	CENPF
GO:0010389	CENPF
GO:0010389	CENPF
GO:0015031	CENPF
GO:0015031	CENPF
GO:0016202	CENPF
GO:0021591	CENPF
GO:0030154	CENPF
GO:0045892	CENPF
GO:0051301	CENPF
GO:0051310	CENPF
GO:0051382	CENPF
GO:0071897	CENPF
GO:0045900	SRP9
GO:0000209	UBE2A
GO:0006281	UBE2A
GO:0006301	UBE2A
GO:0006325	UBE2A
GO:0006511	UBE2A
GO:0008284	UBE2A
GO:0009411	UBE2A
GO:0033522	UBE2A
GO:0051865	UBE2A
GO:0070936	UBE2A
GO:0070979	UBE2A
GO:0006656	PCYT1A
GO:0006656	PCYT1A
GO:0006657	PCYT1A
GO:0006657	PCYT1A
GO:0006400	AARS1
GO:0006418	AARS1
GO:0006419	AARS1
GO:0006419	AARS1
GO:0006419	AARS1
GO:0008033	AARS1
GO:0021680	AARS1
GO:0043524	AARS1
GO:0050885	AARS1
GO:0051402	AARS1
GO:0106074	AARS1
GO:0106074	AARS1
GO:0140018	AARS1
GO:0006423	CARS1
GO:0006423	CARS1
GO:0006412	HARS2
GO:0006418	HARS2
GO:0006427	HARS2
GO:0000122	SARS1
GO:0006412	SARS1
GO:0006434	SARS1
GO:0006434	SARS1
GO:0008033	SARS1
GO:0016525	SARS1
GO:0097056	SARS1
GO:1904046	SARS1
GO:0006469	PPM1F
GO:0010628	PPM1F
GO:0010634	PPM1F
GO:0010811	PPM1F
GO:0030335	PPM1F
GO:0032880	PPM1F
GO:0033137	PPM1F
GO:0035970	PPM1F
GO:0035970	PPM1F
GO:0035970	PPM1F
GO:0035970	PPM1F
GO:0043280	PPM1F
GO:0044387	PPM1F
GO:0045892	PPM1F
GO:0045927	PPM1F
GO:0050921	PPM1F
GO:0051224	PPM1F
GO:0051496	PPM1F
GO:0051496	PPM1F
GO:0051496	PPM1F
GO:0051894	PPM1F
GO:0070262	PPM1F
GO:0071466	PPM1F
GO:0097193	PPM1F
GO:2000048	PPM1F
GO:0006654	DGKG
GO:0007205	DGKG
GO:0030168	DGKG
GO:0046339	DGKG
GO:0046486	DGKG
GO:0046834	DGKG
GO:0046834	DGKG
GO:0048666	DGKG
GO:0050773	DGKG
GO:0090038	DGKG
GO:0001892	TTPA
GO:0006629	TTPA
GO:0009636	TTPA
GO:0051180	TTPA
GO:0090212	TTPA
GO:0120009	TTPA
GO:1900223	TTPA
GO:0007605	HOXA1
GO:0007634	HOXA1
GO:0009653	HOXA1
GO:0021599	HOXA1
GO:0042473	HOXA1
GO:0045944	HOXA1
GO:0048702	HOXA1
GO:0048839	HOXA1
GO:0048844	HOXA1
GO:0050795	HOXA1
GO:0050890	HOXA1
GO:0050905	HOXA1
GO:0060840	HOXA1
GO:0060876	HOXA1
GO:0090102	HOXA1
GO:0090103	HOXA1
GO:0009792	EVX1
GO:0045944	EVX1
GO:0097377	EVX1
GO:1904936	EVX1
GO:0006013	MAN2A2
GO:0006486	MAN2A2
GO:0006269	PRIM1
GO:0006269	PRIM1
GO:0006270	PRIM1
GO:0006269	PRIM2
GO:0006269	PRIM2
GO:0006270	PRIM2
GO:1903934	PRIM2
GO:0006508	CASP4
GO:0006954	CASP4
GO:0016540	CASP4
GO:0042981	CASP4
GO:0045087	CASP4
GO:0050727	CASP4
GO:0050729	CASP4
GO:0050729	CASP4
GO:0050830	CASP4
GO:0070059	CASP4
GO:0070269	CASP4
GO:0070269	CASP4
GO:0097193	CASP4
GO:1903265	CASP4
GO:1904646	CASP4
GO:2000494	CASP4
GO:0006281	CSNK1E
GO:0006468	CSNK1E
GO:0006468	CSNK1E
GO:0006468	CSNK1E
GO:0008104	CSNK1E
GO:0018105	CSNK1E
GO:0030178	CSNK1E
GO:0032091	CSNK1E
GO:0032436	CSNK1E
GO:0032880	CSNK1E
GO:0032922	CSNK1E
GO:0042752	CSNK1E
GO:0048512	CSNK1E
GO:0060070	CSNK1E
GO:0060070	CSNK1E
GO:0060070	CSNK1E
GO:0060070	CSNK1E
GO:0060070	CSNK1E
GO:1902004	CSNK1E
GO:1905426	CSNK1E
GO:1990090	CSNK1E
GO:2000052	CSNK1E
GO:0008203	STAR
GO:0008211	STAR
GO:0044255	STAR
GO:0070859	STAR
GO:0120009	STAR
GO:0001525	CXCR3
GO:0002685	CXCR3
GO:0006915	CXCR3
GO:0006935	CXCR3
GO:0006954	CXCR3
GO:0007155	CXCR3
GO:0007166	CXCR3
GO:0007186	CXCR3
GO:0030155	CXCR3
GO:0070098	CXCR3
GO:0070098	CXCR3
GO:0070098	CXCR3
GO:0007218	PRLHR
GO:0007218	PRLHR
GO:0007565	PRLHR
GO:0007631	PRLHR
GO:0042445	PRLHR
GO:0001525	GPR15
GO:0007186	GPR15
GO:0007186	GPR15
GO:0046718	GPR15
GO:0072678	GPR15
GO:0009306	ARL4D
GO:0000122	CTCF
GO:0006306	CTCF
GO:0006349	CTCF
GO:0007059	CTCF
GO:0008285	CTCF
GO:0010216	CTCF
GO:0010628	CTCF
GO:0040029	CTCF
GO:0045892	CTCF
GO:0045892	CTCF
GO:0045893	CTCF
GO:0045893	CTCF
GO:0070602	CTCF
GO:0071459	CTCF
GO:0071514	CTCF
GO:0140588	CTCF
GO:0045944	CEBPA
GO:0000050	CEBPA
GO:0000122	CEBPA
GO:0001889	CEBPA
GO:0001892	CEBPA
GO:0002070	CEBPA
GO:0006091	CEBPA
GO:0006355	CEBPA
GO:0006357	CEBPA
GO:0006357	CEBPA
GO:0007005	CEBPA
GO:0007219	CEBPA
GO:0008203	CEBPA
GO:0008285	CEBPA
GO:0008285	CEBPA
GO:0008285	CEBPA
GO:0010628	CEBPA
GO:0019221	CEBPA
GO:0030099	CEBPA
GO:0030225	CEBPA
GO:0030324	CEBPA
GO:0030851	CEBPA
GO:0032436	CEBPA
GO:0042593	CEBPA
GO:0043032	CEBPA
GO:0045444	CEBPA
GO:0045444	CEBPA
GO:0045600	CEBPA
GO:0045669	CEBPA
GO:0045736	CEBPA
GO:0045892	CEBPA
GO:0045892	CEBPA
GO:0045944	CEBPA
GO:0045944	CEBPA
GO:0045944	CEBPA
GO:0045944	CEBPA
GO:0045944	CEBPA
GO:0045944	CEBPA
GO:0048839	CEBPA
GO:0050729	CEBPA
GO:0050872	CEBPA
GO:0050873	CEBPA
GO:0055088	CEBPA
GO:0070102	CEBPA
GO:0071285	CEBPA
GO:0071356	CEBPA
GO:0071407	CEBPA
GO:0071425	CEBPA
GO:0140467	CEBPA
GO:1902034	CEBPA
GO:0002244	CEBPD
GO:0006357	CEBPD
GO:0006366	CEBPD
GO:0045444	CEBPD
GO:0045669	CEBPD
GO:0045892	CEBPD
GO:0045944	CEBPD
GO:0048839	CEBPD
GO:0140467	CEBPD
GO:0043161	PSMB3
GO:0010243	PSMB2
GO:0014070	PSMB2
GO:0043161	PSMB2
GO:0006260	MCM2
GO:0006268	MCM2
GO:0006270	MCM2
GO:0006334	MCM2
GO:0006915	MCM2
GO:0030174	MCM2
GO:0071353	MCM2
GO:0090102	MCM2
GO:1905775	MCM2
GO:0003417	THBS3
GO:0007160	THBS3
GO:0043931	THBS3
GO:0060346	THBS3
GO:0001501	COMP
GO:0002063	COMP
GO:0003417	COMP
GO:0006915	COMP
GO:0006986	COMP
GO:0009306	COMP
GO:0009887	COMP
GO:0010259	COMP
GO:0010468	COMP
GO:0014829	COMP
GO:0016485	COMP
GO:0030199	COMP
GO:0030282	COMP
GO:0030500	COMP
GO:0030509	COMP
GO:0035264	COMP
GO:0035988	COMP
GO:0035989	COMP
GO:0043066	COMP
GO:0043588	COMP
GO:0048844	COMP
GO:0050881	COMP
GO:0051260	COMP
GO:0060173	COMP
GO:0070527	COMP
GO:0097084	COMP
GO:1900047	COMP
GO:1902732	COMP
GO:1990079	COMP
GO:0001659	ACADVL
GO:0009409	ACADVL
GO:0015980	ACADVL
GO:0030855	ACADVL
GO:0033539	ACADVL
GO:0033539	ACADVL
GO:0033539	ACADVL
GO:0045717	ACADVL
GO:0046322	ACADVL
GO:0090181	ACADVL
GO:0008150	YLPM1
GO:0000038	ACOT2
GO:0001676	ACOT2
GO:0006637	ACOT2
GO:0006637	ACOT2
GO:0008333	VPS41
GO:0016192	VPS41
GO:0034058	VPS41
GO:0034058	VPS41
GO:0035542	VPS41
GO:1902774	VPS41
GO:0006886	TMED10
GO:0006888	TMED10
GO:0006890	TMED10
GO:0032732	TMED10
GO:0035459	TMED10
GO:0035964	TMED10
GO:0045055	TMED10
GO:0048199	TMED10
GO:0048205	TMED10
GO:0048208	TMED10
GO:0050714	TMED10
GO:0071806	TMED10
GO:0106272	TMED10
GO:0106273	TMED10
GO:1902003	TMED10
GO:1902960	TMED10
GO:0000381	RBM25
GO:0006397	RBM25
GO:0008380	RBM25
GO:0042981	RBM25
GO:0007409	NUMB
GO:0021670	NUMB
GO:0021849	NUMB
GO:0030335	NUMB
GO:0030335	NUMB
GO:0034332	NUMB
GO:0050769	NUMB
GO:0099149	NUMB
GO:1903077	NUMB
GO:0007186	RGS6
GO:0009968	RGS6
GO:0035556	RGS6
GO:0043547	RGS6
GO:0018105	CLK1
GO:0018107	CLK1
GO:0043484	CLK1
GO:0046777	CLK1
GO:0006468	CLK2
GO:0006468	CLK2
GO:0006468	CLK2
GO:0010212	CLK2
GO:0043484	CLK2
GO:0045721	CLK2
GO:0046777	CLK2
GO:0006468	CLK3
GO:0043484	CLK3
GO:0046777	CLK3
GO:0007165	PGF
GO:0007267	PGF
GO:0007565	PGF
GO:0008284	PGF
GO:0009410	PGF
GO:0030154	PGF
GO:0031100	PGF
GO:0032870	PGF
GO:0050918	PGF
GO:0051781	PGF
GO:0006493	VEGFB
GO:0050918	VEGFB
GO:0051781	VEGFB
GO:0060048	VEGFB
GO:0060976	VEGFB
GO:0002052	VEGFC
GO:0006929	VEGFC
GO:0007165	VEGFC
GO:0008284	VEGFC
GO:0009410	VEGFC
GO:0009887	VEGFC
GO:0014009	VEGFC
GO:0016331	VEGFC
GO:0030947	VEGFC
GO:0031954	VEGFC
GO:0043536	VEGFC
GO:0045668	VEGFC
GO:0045776	VEGFC
GO:0045860	VEGFC
GO:0048010	VEGFC
GO:0050714	VEGFC
GO:0050918	VEGFC
GO:0050930	VEGFC
GO:0051781	VEGFC
GO:0060252	VEGFC
GO:0060754	VEGFC
GO:1901492	VEGFC
GO:1902462	VEGFC
GO:1990830	VEGFC
GO:1905598	PSEN1
GO:0032469	PSEN1
GO:0098609	PSEN1
GO:0000045	PSEN1
GO:0000122	PSEN1
GO:0001568	PSEN1
GO:0001708	PSEN1
GO:0001756	PSEN1
GO:0001764	PSEN1
GO:0001921	PSEN1
GO:0001947	PSEN1
GO:0002038	PSEN1
GO:0002244	PSEN1
GO:0002265	PSEN1
GO:0002286	PSEN1
GO:0003407	PSEN1
GO:0006486	PSEN1
GO:0006509	PSEN1
GO:0006839	PSEN1
GO:0006974	PSEN1
GO:0006979	PSEN1
GO:0007175	PSEN1
GO:0007219	PSEN1
GO:0007220	PSEN1
GO:0007220	PSEN1
GO:0007611	PSEN1
GO:0007611	PSEN1
GO:0007611	PSEN1
GO:0007611	PSEN1
GO:0007613	PSEN1
GO:0009791	PSEN1
GO:0010468	PSEN1
GO:0010628	PSEN1
GO:0010628	PSEN1
GO:0010629	PSEN1
GO:0010629	PSEN1
GO:0010975	PSEN1
GO:0015031	PSEN1
GO:0015871	PSEN1
GO:0016080	PSEN1
GO:0016485	PSEN1
GO:0016485	PSEN1
GO:0016485	PSEN1
GO:0016485	PSEN1
GO:0021549	PSEN1
GO:0021795	PSEN1
GO:0021870	PSEN1
GO:0021904	PSEN1
GO:0030326	PSEN1
GO:0032092	PSEN1
GO:0032436	PSEN1
GO:0032469	PSEN1
GO:0032469	PSEN1
GO:0032760	PSEN1
GO:0034205	PSEN1
GO:0034205	PSEN1
GO:0034205	PSEN1
GO:0034205	PSEN1
GO:0035556	PSEN1
GO:0040011	PSEN1
GO:0042307	PSEN1
GO:0042325	PSEN1
GO:0042327	PSEN1
GO:0042982	PSEN1
GO:0042987	PSEN1
GO:0042987	PSEN1
GO:0042987	PSEN1
GO:0042987	PSEN1
GO:0043011	PSEN1
GO:0043065	PSEN1
GO:0043066	PSEN1
GO:0043066	PSEN1
GO:0043085	PSEN1
GO:0043406	PSEN1
GO:0043524	PSEN1
GO:0043589	PSEN1
GO:0045821	PSEN1
GO:0045893	PSEN1
GO:0048143	PSEN1
GO:0048167	PSEN1
GO:0048538	PSEN1
GO:0048666	PSEN1
GO:0048705	PSEN1
GO:0048854	PSEN1
GO:0050673	PSEN1
GO:0050771	PSEN1
GO:0050808	PSEN1
GO:0050820	PSEN1
GO:0050852	PSEN1
GO:0051208	PSEN1
GO:0051402	PSEN1
GO:0051444	PSEN1
GO:0051966	PSEN1
GO:0060075	PSEN1
GO:0060828	PSEN1
GO:0060999	PSEN1
GO:0070050	PSEN1
GO:0070588	PSEN1
GO:0097190	PSEN1
GO:0098693	PSEN1
GO:0098712	PSEN1
GO:0099175	PSEN1
GO:0140249	PSEN1
GO:1904646	PSEN1
GO:1904797	PSEN1
GO:1905908	PSEN1
GO:1990535	PSEN1
GO:2000059	PSEN1
GO:2001234	PSEN1
GO:0001541	EIF2B2
GO:0006413	EIF2B2
GO:0006446	EIF2B2
GO:0007417	EIF2B2
GO:0009408	EIF2B2
GO:0009408	EIF2B2
GO:0009749	EIF2B2
GO:0014003	EIF2B2
GO:0042552	EIF2B2
GO:0043434	EIF2B2
GO:0050790	EIF2B2
GO:0050852	EIF2B2
GO:0007165	FLT3LG
GO:0008284	FLT3LG
GO:0035162	FLT3LG
GO:0006355	HINT1
GO:0007165	HINT1
GO:0009154	HINT1
GO:0016926	HINT1
GO:0050850	HINT1
GO:0072332	HINT1
GO:0008285	RARRES1
GO:0010951	RARRES1
GO:0006163	FHIT
GO:0015964	FHIT
GO:0032435	FHIT
GO:0072332	FHIT
GO:0006913	NUP153
GO:0046718	NUP153
GO:0046832	NUP153
GO:0051028	NUP153
GO:0051292	NUP153
GO:0051292	NUP153
GO:0075732	NUP153
GO:0000413	RANBP2
GO:0006111	RANBP2
GO:0006457	RANBP2
GO:0006607	RANBP2
GO:0006913	RANBP2
GO:0016925	RANBP2
GO:0016925	RANBP2
GO:0016925	RANBP2
GO:0016925	RANBP2
GO:0033133	RANBP2
GO:0051028	RANBP2
GO:0051168	RANBP2
GO:0051642	RANBP2
GO:0006914	RGS19
GO:0007186	RGS19
GO:0007264	RGS19
GO:0009968	RGS19
GO:0045471	RGS19
GO:0007186	RGS3
GO:0008277	RGS3
GO:0009968	RGS3
GO:0050790	RGS3
GO:0001975	RGS4
GO:0007186	RGS4
GO:0007420	RGS4
GO:0008277	RGS4
GO:0010460	RGS4
GO:0042220	RGS4
GO:0043278	RGS4
GO:0043547	RGS4
GO:0045471	RGS4
GO:0045744	RGS4
GO:0051924	RGS4
GO:0060160	RGS4
GO:0061052	RGS4
GO:0110053	RGS4
GO:1900924	RGS4
GO:1901380	RGS4
GO:1990791	RGS4
GO:2000463	RGS4
GO:0001975	RGS7
GO:0007186	RGS7
GO:0007420	RGS7
GO:0009409	RGS7
GO:0009968	RGS7
GO:0035556	RGS7
GO:0043547	RGS7
GO:0045471	RGS7
GO:1901381	RGS7
GO:0001666	PSEN2
GO:0006509	PSEN2
GO:0007219	PSEN2
GO:0007220	PSEN2
GO:0016485	PSEN2
GO:0016485	PSEN2
GO:0034205	PSEN2
GO:0035556	PSEN2
GO:0042987	PSEN2
GO:0042987	PSEN2
GO:0043085	PSEN2
GO:0110097	PSEN2
GO:1990456	PSEN2
GO:0001843	TSC2
GO:0006469	TSC2
GO:0006606	TSC2
GO:0006897	TSC2
GO:0007507	TSC2
GO:0008104	TSC2
GO:0008285	TSC2
GO:0014067	TSC2
GO:0016192	TSC2
GO:0016239	TSC2
GO:0030100	TSC2
GO:0032007	TSC2
GO:0032007	TSC2
GO:0043276	TSC2
GO:0043491	TSC2
GO:0043547	TSC2
GO:0046626	TSC2
GO:0048009	TSC2
GO:0050918	TSC2
GO:0051056	TSC2
GO:0051898	TSC2
GO:1901525	TSC2
GO:0006120	NDUFV1
GO:0006120	NDUFV1
GO:0009060	NDUFV1
GO:0042775	NDUFV1
GO:0042776	NDUFV1
GO:0003073	GSK3A
GO:0003214	GSK3A
GO:0005977	GSK3A
GO:0006349	GSK3A
GO:0006468	GSK3A
GO:0007212	GSK3A
GO:0007399	GSK3A
GO:0007568	GSK3A
GO:0008286	GSK3A
GO:0010508	GSK3A
GO:0010628	GSK3A
GO:0010800	GSK3A
GO:0010905	GSK3A
GO:0016055	GSK3A
GO:0016477	GSK3A
GO:0018105	GSK3A
GO:0018107	GSK3A
GO:0019082	GSK3A
GO:0019082	GSK3A
GO:0031398	GSK3A
GO:0032007	GSK3A
GO:0032436	GSK3A
GO:0032869	GSK3A
GO:0033138	GSK3A
GO:0036016	GSK3A
GO:0043161	GSK3A
GO:0043161	GSK3A
GO:0043525	GSK3A
GO:0044027	GSK3A
GO:0045719	GSK3A
GO:0045732	GSK3A
GO:0045823	GSK3A
GO:0045944	GSK3A
GO:0046325	GSK3A
GO:0046627	GSK3A
GO:0060079	GSK3A
GO:0061052	GSK3A
GO:0071285	GSK3A
GO:0071385	GSK3A
GO:0071879	GSK3A
GO:0090090	GSK3A
GO:0097191	GSK3A
GO:0097192	GSK3A
GO:0106071	GSK3A
GO:1901030	GSK3A
GO:1902004	GSK3A
GO:1902004	GSK3A
GO:1903146	GSK3A
GO:1903955	GSK3A
GO:1904227	GSK3A
GO:2000077	GSK3A
GO:2000171	GSK3A
GO:2000466	GSK3A
GO:2000467	GSK3A
GO:0010628	GSK3B
GO:0010628	GSK3B
GO:0010628	GSK3B
GO:0010629	GSK3B
GO:0010629	GSK3B
GO:0010629	GSK3B
GO:0006983	GSK3B
GO:0018105	GSK3B
GO:0018105	GSK3B
GO:0035556	GSK3B
GO:0043066	GSK3B
GO:0046827	GSK3B
GO:0001837	GSK3B
GO:0001954	GSK3B
GO:0005977	GSK3B
GO:0006468	GSK3B
GO:0006468	GSK3B
GO:0006468	GSK3B
GO:0006468	GSK3B
GO:0006468	GSK3B
GO:0007212	GSK3B
GO:0007623	GSK3B
GO:0010508	GSK3B
GO:0010628	GSK3B
GO:0010822	GSK3B
GO:0018105	GSK3B
GO:0018105	GSK3B
GO:0018105	GSK3B
GO:0018105	GSK3B
GO:0018107	GSK3B
GO:0018107	GSK3B
GO:0018107	GSK3B
GO:0019082	GSK3B
GO:0019082	GSK3B
GO:0021766	GSK3B
GO:0030010	GSK3B
GO:0030010	GSK3B
GO:0030011	GSK3B
GO:0030011	GSK3B
GO:0030516	GSK3B
GO:0031175	GSK3B
GO:0031333	GSK3B
GO:0031334	GSK3B
GO:0032091	GSK3B
GO:0032092	GSK3B
GO:0032436	GSK3B
GO:0032436	GSK3B
GO:0032436	GSK3B
GO:0032515	GSK3B
GO:0032886	GSK3B
GO:0035556	GSK3B
GO:0036016	GSK3B
GO:0042752	GSK3B
GO:0043161	GSK3B
GO:0043547	GSK3B
GO:0045597	GSK3B
GO:0045719	GSK3B
GO:0045724	GSK3B
GO:0045732	GSK3B
GO:0046777	GSK3B
GO:0046825	GSK3B
GO:0046825	GSK3B
GO:0048814	GSK3B
GO:0050770	GSK3B
GO:0060079	GSK3B
GO:0070507	GSK3B
GO:0070885	GSK3B
GO:0071109	GSK3B
GO:0071300	GSK3B
GO:0090090	GSK3B
GO:0090090	GSK3B
GO:0090090	GSK3B
GO:0090090	GSK3B
GO:0090090	GSK3B
GO:0097191	GSK3B
GO:0097192	GSK3B
GO:0099171	GSK3B
GO:0099171	GSK3B
GO:0099171	GSK3B
GO:0106027	GSK3B
GO:0150101	GSK3B
GO:1900034	GSK3B
GO:1900181	GSK3B
GO:1900271	GSK3B
GO:1901030	GSK3B
GO:1901215	GSK3B
GO:1901216	GSK3B
GO:1901984	GSK3B
GO:1902042	GSK3B
GO:1903566	GSK3B
GO:1904339	GSK3B
GO:1904646	GSK3B
GO:1904781	GSK3B
GO:1904781	GSK3B
GO:1904886	GSK3B
GO:1904886	GSK3B
GO:1904886	GSK3B
GO:1905240	GSK3B
GO:2000077	GSK3B
GO:2000466	GSK3B
GO:2000740	GSK3B
GO:0006468	STK19
GO:0046579	STK19
GO:0006282	TAF6
GO:0006352	TAF6
GO:0006357	TAF6
GO:0006366	TAF6
GO:0006367	TAF6
GO:0006367	TAF6
GO:0006468	TAF6
GO:0006915	TAF6
GO:0035521	TAF6
GO:0035522	TAF6
GO:0042789	TAF6
GO:0043966	TAF6
GO:0045786	TAF6
GO:0045893	TAF6
GO:0051123	TAF6
GO:0051123	TAF6
